TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo
1,82527557,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],4129844554.29
1,82527557,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],3091536366.37
1,82527557,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],3614263783.83
1,82527557,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],2316311153.16
1,82527557,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],515580770.46
1,82527557,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],57692128.93
1,82527557,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,577014811.43
1,82527557,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.118873201226865
1,82527557,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.176134864795809
1,82639451,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],14514660392.68
1,82639451,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],8935832621.02
1,82639451,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],11711802875.89
1,82639451,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],10489723640.46
1,82639451,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],2802857516.79
1,82639451,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],157826967.44
1,82639451,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,2802857352.21
1,82639451,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0147467070835445
1,82639451,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.227950344663441
1,83315408,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],684484448.38
1,83315408,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],315028780.95
1,83315408,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],636971752.31
1,83315408,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],531577482.82
1,83315408,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],47512696.07
1,83315408,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],3457829.37000001
1,83315408,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,56058116.95
1,83315408,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.164919175545014
1,83315408,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.162113215601776
1,83325811,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],45103632.23
1,83325811,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],21182425.73
1,83325811,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],8604244.94
1,83325811,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,83325811,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],36499387.29
1,83325811,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],1671189.58
1,83325811,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,36489311.22
1,83325811,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0386659934876129
1,83325811,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.37164733517355
1,83836114,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],135690313.18
1,83836114,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],85664416.06
1,83836114,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],113520969.94
1,83836114,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],109484521.3
1,83836114,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],22169343.24
1,83836114,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],1703106.35
1,83836114,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,21024575.37
1,83836114,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.211278867317262
1,83836114,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.236291970201217
1,84156470,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],203944954.29
1,84156470,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],97442513.91
1,84156470,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],126760085.34
1,84156470,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],117195165.83
1,84156470,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],77184868.95
1,84156470,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],5340641.66
1,84156470,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,73732807.61
1,84156470,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00705918812630984
1,84156470,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.644172591349884
1,84974278,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3500203540.34
1,84974278,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1965663580.38
1,84974278,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],3010288199.45
1,84974278,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],2172187143.27
1,84974278,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],489915340.89
1,84974278,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],50850170.46
1,84974278,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,532826168.14
1,84974278,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.102829135027775
1,84974278,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.212023589489583
1,85291086,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2050219992.78
1,85291086,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1376371693.8
1,85291086,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1736906407.39
1,85291086,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1559512395.48
1,85291086,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],313313585.39
1,85291086,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],44932597.2
1,85291086,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,289754971.51
1,85291086,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.142031871085876
1,85291086,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.194566661101236
1,86389236,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],695138290.71
1,86389236,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],422504196.01
1,86389236,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],611194315.65
1,86389236,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],578316553.77
1,86389236,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],83943975.06
1,86389236,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],10103899.81
1,86389236,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,78302508.02
1,86389236,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0786791313047906
1,86389236,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.172099648231927
1,86564051,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1387389556.63
1,86564051,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],967759485.18
1,86564051,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1225224661.15
1,86564051,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],831641313.98
1,86564051,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],162164895.48
1,86564051,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-29314465.16
1,86564051,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,
1,86564051,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,
1,86564051,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,
1,86585049,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],194417798.53
1,86585049,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],96186120.01
1,86585049,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],171182776.04
1,86585049,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],157773327.81
1,86585049,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],23235022.49
1,86585049,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],996352.180000002
1,86585049,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,21730006.86
1,86585049,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.104054944140961
1,86585049,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.184714866975139
1,86791837,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],287398029.09
1,86791837,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],202972077.11
1,86791837,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],259269770.92
1,86791837,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],231129211.89
1,86791837,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],28128258.17
1,86791837,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-924985.459999997
1,86791837,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,25434165.11
1,86791837,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.121449024437822
1,86791837,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.129969411309963
1,86829827,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1901981497.28
1,86829827,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1202098851.98
1,86829827,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1679014056.52
1,86829827,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1304474059.02
1,86829827,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],222967440.76
1,86829827,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],23353333.65
1,86829827,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,207531477.57
1,86829827,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0977940626050543
1,86829827,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.161146089169017
1,87067757,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2224448012.65
1,87067757,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1113957787.8
1,87067757,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1741316783.05
1,87067757,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1245324877.99
1,87067757,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],483131229.6
1,87067757,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],35629770.85
1,87067757,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,479957101.28
1,87067757,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.056549304922496
1,87067757,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.357769503989852
1,87437687,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],9816011294.73
1,87437687,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,87437687,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],7826054619.56
1,87437687,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,87437687,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1989956675.17
1,87437687,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],2.38419488596264e-08
1,87437687,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,326924263.09
1,87437687,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00290864918073769
1,87437687,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.282068816784816
1,87510475,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2998167328.23
1,87510475,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],2077940846.72
1,87510475,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2637132874.2
1,87510475,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1158237302.3
1,87510475,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],361034454.03
1,87510475,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],2320216.96000003
1,87510475,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,381835480.7
1,87510475,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.111194496205968
1,87510475,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.166543264336752
1,87733077,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3893126903.73
1,87733077,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],2139207476.81
1,87733077,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],3314264714.61
1,87733077,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],2195977650.97
1,87733077,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],578862189.12
1,87733077,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],44946133.99
1,87733077,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,584700207.94
1,87733077,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0694695209757274
1,87733077,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.249411061405109
1,87733770,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],4939752703.21
1,87733770,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],3285475349.7
1,87733770,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],4295996979.98
1,87733770,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],3093113849.75
1,87733770,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],643755723.23
1,87733770,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],48942260.13
1,87733770,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,634525310.51
1,87733770,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0778731561555593
1,87733770,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.174578836739057
1,87779625,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1637716483.39
1,87779625,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],867877682.44
1,87779625,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1340874563.72
1,87779625,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],823816600.71
1,87779625,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],296841919.67
1,87779625,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],24925889.53
1,87779625,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,294411626.35
1,87779625,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0726921472678451
1,87779625,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.222922032451135
1,87780268,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],7498808729.95
1,87780268,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],4533706877.51
1,87780268,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],6650276564.16
1,87780268,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],4394220153.04
1,87780268,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],848532165.79
1,87780268,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],51764999.09
1,87780268,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,917522757.81
1,87780268,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.123255027711714
1,87780268,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.169575745109803
1,87780284,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1880231333.16
1,87780284,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1146644547.66
1,87780284,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1523101763.87
1,87780284,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],869979739.49
1,87780284,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],357129569.29
1,87780284,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],7592024.82999998
1,87780284,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,353727644.91
1,87780284,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0758134041426793
1,87780284,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.248536364208607
1,87781530,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3481418915.3
1,87781530,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],2083230671.72
1,87781530,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],3057796795.04
1,87781530,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],2162950186.41
1,87781530,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],423622120.26
1,87781530,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],32818107.63
1,87781530,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,451271760.38
1,87781530,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0674144271389429
1,87781530,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.193337503866323
1,87784088,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2369921045.38
1,87784088,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1065074168.04
1,87784088,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2131072156.76
1,87784088,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1249510084.53
1,87784088,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],238848888.62
1,87784088,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],15308350.7
1,87784088,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,273971514.61
1,87784088,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.201876559279281
1,87784088,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.147535195311632
1,87795639,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],5210160531.65
1,87795639,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],2823232936.15
1,87795639,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],4727334365.49
1,87795639,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],3297947976.61
1,87795639,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],482826166.16
1,87795639,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],53706394.15
1,87795639,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,568224360.08
1,87795639,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.181843218434797
1,87795639,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.175535825055763
1,87853206,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],4168746955.17
1,87853206,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],2378401248.96
1,87853206,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],3595563791.73
1,87853206,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],2809686773.1
1,87853206,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],573183163.44
1,87853206,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],55380265.1599999
1,87853206,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,567743276.0
1,87853206,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.103010999200279
1,87853206,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.216935009978704
1,87900411,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2252964777.15
1,87900411,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1405103726.63
1,87900411,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1775925022.31
1,87900411,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],957168812.47
1,87900411,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],477039754.84
1,87900411,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],59202506.13
